mass,mjd
0.76,56737.59774305556
0.66,56737.59994212963
0.61,56737.60103009259
0.66,56737.60543981481
0.46,56737.606527777774
0.47,56737.60763888889
0.67,56737.60875
0.64,56737.60986111111
0.69,56737.61094907407
0.65,56737.61203703703
0.51,56737.61311342593
0.44,56737.614212962966
0.63,56737.61641203704
1.05,56737.61859953704
0.92,56737.619722222225
0.75,56737.62079861111
0.56,56737.62189814815
0.77,56737.62298611111
0.74,56737.624085648145
0.8,56737.62519675926
0.66,56737.626296296294
0.64,56737.627384259256
0.57,56737.628483796296
0.48,56737.629583333335
0.4,56737.63068287037
0.52,56737.63178240741
0.56,56737.63287037037
