mass,mjd
0.17,57113.421215277776
0.17,57113.422268518516
0.15,57113.423310185186
0.17,57113.425405092596
0.23,57113.426458333335
0.36,57113.427511574075
0.19,57113.428564814814
0.37,57113.429606481484
0.42,57113.430659722224
0.48,57113.43173611111
0.44,57113.4327662037
0.32,57113.43381944444
0.4,57113.4359375
0.33,57113.43697916667
0.27,57113.44094907407
0.38,57113.44201388889
0.44,57113.44305555556
0.43,57113.44412037037
0.46,57113.44517361111
0.35,57113.446226851855
0.34,57113.44726851852
0.63,57113.44832175926
0.54,57113.449375
0.47,57113.45042824074
0.43,57113.45148148148
0.4,57113.4525462963
0.5,57113.45358796296
0.34,57113.4546412037
0.37,57113.45569444444
0.31,57113.45675925926
0.37,57113.4578125
0.35,57113.45885416667
0.42,57113.46097222222
0.41,57113.46202546296
0.44,57113.46306712963
0.51,57113.46413194444
0.38,57113.46519675926
0.32,57113.46730324074
0.36,57113.469409722224
0.33,57113.47047453704
0.35,57113.47153935185
0.29,57113.47258101852
0.27,57113.47363425926
0.28,57113.4746875
0.25,57113.47574074074
0.25,57113.476805555554
0.3,57113.48054398148
0.25,57113.4816087963
0.2,57113.48265046296
0.28,57113.48370370371
0.35,57113.484768518516
0.34,57113.485810185186
0.4,57113.48792824074
0.45,57113.489328703705
0.51,57113.490381944444
0.41,57113.491423611114
0.5,57113.492476851854
0.51,57113.49355324074
0.38,57113.49460648148
0.48,57113.495671296296
0.41,57113.496712962966
0.46,57113.497777777775
0.43,57113.49883101852
0.38,57113.499872685185
0.44,57113.5009375
0.32,57113.50199074074
0.3,57113.50409722222
0.39,57113.505162037036
0.42,57113.50622685185
0.4,57113.50728009259
0.39,57113.50939814815
0.37,57113.51045138889
0.46,57113.511516203704
0.54,57113.51256944444
0.37,57113.51363425926
0.26,57113.515752314815
0.38,57113.51681712963
0.32,57113.51787037037
0.32,57113.51892361111
0.28,57113.51997685185
0.24,57113.521053240744
0.24,57113.52209490741
0.22,57113.52315972222
0.29,57113.52421296296
0.27,57113.5252662037
0.3,57113.526354166665
0.34,57113.527407407404
0.26,57113.52846064815
0.23,57113.52952546296
0.23,57113.53060185185
0.24,57113.53165509259
0.19,57113.53271990741
0.22,57113.533784722225
0.29,57113.534849537034
0.46,57113.53623842593
0.43,57113.53729166667
0.34,57113.538356481484
0.33,57113.53939814815
0.37,57113.5415162037
0.35,57113.54258101852
0.23,57113.543645833335
0.23,57113.5446875
0.42,57113.54576388889
0.39,57113.546805555554
0.21,57113.54787037037
0.09,57113.54896990741
0.1,57113.55002314815
0.16,57113.55107638889
0.1,57113.552152777775
0.13,57113.55320601852
0.15,57113.55425925926
0.14,57113.55533564815
0.16,57113.55640046296
0.17,57113.557442129626
0.15,57113.55850694444
0.2,57113.55957175926
0.24,57113.560636574075
0.28,57113.56170138889
0.28,57113.56381944445
0.21,57113.564884259256
0.18,57113.56594907407
0.19,57113.56701388889
0.2,57113.568078703705
0.25,57113.56914351852
0.3,57113.57127314815
0.27,57113.57497685185
0.12,57113.57710648148
0.22,57113.57922453704
0.07,57113.581342592595
0.13,57113.582407407404
0.22,57113.5834837963
0.13,57113.584548611114
0.28,57113.58561342592
0.17,57113.58679398148
0.16,57113.58787037037
0.26,57113.58893518519
0.23,57113.59
0.38,57113.59108796297
0.07,57113.592152777775
0.17,57113.59321759259
0.25,57113.59428240741
0.21,57113.595347222225
0.25,57113.59642361111
0.28,57113.59747685185
0.14,57113.598541666666
0.21,57113.6006712963
0.11,57113.6049537037
0.13,57113.60601851852
0.2,57113.608148148145
0.34,57113.60922453704
0.25,57113.611354166664
0.16,57113.61243055556
0.21,57113.6177662037
0.18,57113.62096064815
0.25,57113.622025462966
0.24,57113.62416666667
0.32,57113.625243055554
