mass,mjd
0.42,55422.59229166667
0.48,55422.59334490741
0.46,55422.594409722224
0.42,55422.59657407407
0.33,55422.59657407407
0.38,55422.598703703705
0.25,55422.599756944444
0.33,55422.60188657408
0.33,55422.60402777778
0.37,55422.60402777778
0.35,55422.605092592596
0.29,55422.606145833335
0.32,55422.60722222222
0.5,55422.61078703704
0.46,55422.61185185185
0.44,55422.612916666665
0.58,55422.613969907405
