mass,mjd
0.11,55322.57680555555
0.25,55322.57991898148
0.25,55322.58094907407
0.15,55322.581979166665
0.13,55322.583020833335
0.18,55322.5840625
0.06,55322.585127314815
0.24,55322.58725694445
0.27,55322.58829861111
0.48,55322.58934027778
0.28,55322.592824074076
