mass,mjd
0.19,55321.385405092595
0.17,55321.38746527778
0.18,55321.38849537037
0.23,55321.38952546296
0.25,55321.390543981484
0.22,55321.391550925924
0.23,55321.39255787037
0.31,55321.39357638889
0.22,55321.394594907404
0.23,55321.39560185185
0.15,55321.39664351852
0.15,55321.39765046296
0.15,55321.398680555554
0.13,55321.39971064815
0.15,55321.401770833334
0.11,55321.40280092593
0.09,55321.403819444444
0.16,55321.40483796296
0.16,55321.40586805555
0.1,55321.40586805555
0.14,55321.40688657408
0.09,55321.40894675926
0.11,55321.40894675926
0.11,55321.41100694444
0.12,55321.41203703704
0.09,55321.41306712963
0.12,55321.41511574074
0.11,55321.41615740741
0.07,55321.417175925926
0.1,55321.41819444444
0.09,55321.419224537036
0.1,55321.420266203706
0.1,55321.4212962963
0.11,55321.423368055555
0.1,55321.42439814815
0.09,55321.42542824074
0.13,55321.4275
0.18,55321.42853009259
0.1,55321.43059027778
0.12,55321.43162037037
0.19,55321.43262731482
0.12,55321.433657407404
0.13,55321.43472222222
0.1,55321.436793981484
0.12,55321.436793981484
0.23,55321.43782407408
0.31,55321.43884259259
0.26,55321.43984953704
0.22,55321.4408912037
0.23,55321.4419212963
0.19,55321.444016203706
0.2,55321.44505787037
0.11,55321.446064814816
0.09,55321.44708333333
0.06,55321.449155092596
0.07,55321.45017361111
0.09,55321.451203703706
0.14,55321.45226851852
0.15,55321.453310185185
0.1,55321.45434027778
0.11,55321.45949074074
0.12,55321.46050925926
0.17,55321.461539351854
0.09,55321.46255787037
0.1,55321.463587962964
0.14,55321.46461805556
0.15,55321.465636574074
0.2,55321.46666666667
0.11,55321.467685185184
0.17,55321.4687037037
0.2,55321.47077546296
0.24,55321.47284722222
0.23,55321.47386574074
0.22,55321.47488425926
0.2,55321.47694444445
0.17,55321.47796296296
0.13,55321.48296296296
0.15,55321.49329861111
0.18,55321.49638888889
0.14,55321.505694444444
0.09,55321.506736111114
0.15,55321.507789351854
0.23,55321.50883101852
0.15,55321.50986111111
0.14,55321.510879629626
0.07,55321.51394675926
0.09,55321.51844907407
0.1,55321.52768518519
0.23,55321.529756944445
0.17,55321.530798611115
0.17,55321.53184027778
0.19,55321.532858796294
0.09,55321.533900462964
0.14,55321.53804398148
0.07,55321.540127314816
0.17,55321.54219907407
0.14,55321.54324074074
0.27,55321.545324074075
0.49,55321.54635416667
0.39,55321.54840277778
0.38,55321.54944444444
0.43,55321.550462962965
0.29,55321.552511574075
0.16,55321.55353009259
0.29,55321.55454861111
0.06,55321.5555787037
0.19,55321.55663194445
0.14,55321.55871527778
0.07,55321.5597337963
0.16,55321.561793981484
0.18,55321.56387731482
0.1,55321.5659375
0.15,55321.56696759259
0.27,55321.56799768518
0.09,55321.56903935185
0.14,55321.570081018515
0.22,55321.57111111111
0.09,55321.57215277778
0.2,55321.57423611111
0.06,55321.57630787037
0.22,55321.57734953704
0.22,55321.5783912037
0.22,55321.57943287037
0.07,55321.580462962964
0.09,55321.58150462963
0.07,55321.5825462963
0.22,55321.58461805555
0.1,55321.58667824074
0.08,55321.59291666667
0.13,55321.59636574074
0.12,55321.597407407404
