strehl,fwhm,airmass,az,mass,dimm,wind_speed,wind_direction,temperature,relative_humidity,pressure,train,strehl_RF_pred,strehl_RF_err,strehl_RF_percent_err,fwhm_RF_pred,fwhm_RF_err,fwhm_RF_percent_err
0.314,58.34,1.55177,192.67289,0.11,0.35,4.0,110.0,3.37,9.0,618.6,True,,,,58.34290000000003,-0.0029000000000252157,-4.970860473132011e-05
0.293,57.49,1.55328,192.92345,0.11,0.26,4.0,121.0,3.37,9.0,618.6,True,,,,57.86249999999991,-0.3724999999999099,-0.006479387719601842
0.258,61.3,1.55469,193.15218,0.23,0.26,3.0,123.0,3.37,9.0,618.6,True,,,,60.20650000000006,1.0934999999999349,0.017838499184338254
0.284,56.35,1.55649,193.43606,0.23,0.23,3.0,127.0,3.37,9.0,618.6,False,,,,58.6623,-2.3123000000000005,-0.041034605146406396
0.299,56.57,1.55797,193.6641,0.23,0.23,3.0,120.0,3.37,9.0,618.6,True,,,,57.952699999999965,-1.3826999999999643,-0.02444228389605735
0.316,54.52,1.55948,193.89289,0.23,0.26,2.0,118.0,3.38,9.0,618.6,False,,,,58.2219,-3.701899999999995,-0.06789985326485684
0.312,55.61,1.56102,194.12093,0.23,0.3,2.0,118.0,3.38,9.0,618.6,False,,,,58.33999999999998,-2.7299999999999827,-0.0490918899478508
0.309,56.66,1.56259,194.34985,0.23,0.3,4.0,111.0,3.4,9.0,618.6,True,,,,57.24949999999996,-0.5894999999999655,-0.010404165195904792
0.303,58.71,1.56419,194.57785,0.23,0.33,5.0,113.0,3.4,9.0,618.6,True,,,,58.683100000000024,0.026899999999976387,0.00045818429569028084
0.309,58.05,1.56618,194.85475,0.23,0.33,5.0,113.0,3.4,9.0,618.6,True,,,,58.47030000000006,-0.4203000000000614,-0.007240310077520438
0.29600000000000004,57.94,1.5678299999999998,195.07968,0.23,0.33,4.0,128.0,3.37,9.0,618.6,False,,,,59.0359,-1.0959000000000003,-0.018914394200897487
0.285,58.11,1.56953,195.30734,0.23,0.3,4.0,123.0,3.36,9.0,618.6,True,,,,59.02949999999994,-0.9194999999999425,-0.015823438306658794
0.302,56.95,1.57125,195.53248,0.23,0.3,3.0,125.0,3.34,9.0,618.7,False,,,,60.15340000000001,-3.203400000000009,-0.056249341527656
0.282,59.59,1.57301,195.75822,0.23,0.29,3.0,125.0,3.34,9.0,618.7,True,,,,59.885500000000036,-0.2955000000000325,-0.004958885719080928
0.298,60.86,1.5748,195.98384,0.23,0.29,3.0,126.0,3.31,9.0,618.7,True,,,,60.19059999999999,0.6694000000000102,0.01099901413079215
0.267,58.92,1.57695,196.24995,0.23,0.28,3.0,129.0,3.3,9.0,618.7,True,,,,59.108599999999996,-0.18859999999999388,-0.003200950441276203
0.272,59.78,1.57879,196.47216,0.23,0.28,3.0,130.0,3.29,9.0,618.7,False,,,,59.075899999999955,0.7041000000000466,0.011778186684510649
0.287,56.91,1.58067,196.69556,0.23,0.26,3.0,129.0,3.28,10.0,618.7,True,,,,57.896699999999925,-0.986699999999928,-0.01733790195044681
0.27699999999999997,58.4,1.58257,196.91809,0.23,0.26,3.0,129.0,3.28,10.0,618.7,False,,,,58.00959999999993,0.3904000000000707,0.006684931506850526
0.27899999999999997,57.95,1.58451,197.14064,0.23,0.26,3.0,129.0,3.29,10.0,618.7,True,,,,57.92219999999994,0.027800000000063108,0.0004797238999148077
0.309,55.81,1.58649,197.36304,0.23,0.26,3.0,129.0,3.29,10.0,618.7,False,,,,57.77049999999995,-1.9604999999999464,-0.035128113241353634
0.301,58.58,1.58896,197.63627,0.23,0.37,2.0,130.0,3.31,10.0,618.7,False,,,,57.97970000000004,0.6002999999999616,0.010247524752474592
0.306,58.06,1.59099,197.85509,0.23,0.37,2.0,127.0,3.33,10.0,618.7,True,,,,57.90900000000006,0.1509999999999394,0.00260075783671959
0.315,56.27,1.59306,198.0753,0.23,0.37,2.0,133.0,3.35,9.0,618.7,True,,,,57.22770000000007,-0.9577000000000666,-0.017019726319532018
0.315,57.96,1.5951799999999998,198.29701,0.23,0.37,1.0,128.0,3.39,9.0,618.7,False,,,,58.6106,-0.6505999999999972,-0.011224982746721828
