,mjd,filename,rms_mean,rms_std
1760,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0024_fullLGS_trs.sav,33.52009201049805,12.953597068786621
1761,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0025_fullLGS_trs.sav,44.587623596191406,25.75516128540039
1762,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0026_fullLGS_trs.sav,238.09933471679688,146.52500915527344
1763,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0027_fullLGS_trs.sav,279.515869140625,159.26380920410156
1764,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0028_fullLGS_trs.sav,267.6949157714844,98.20497131347656
1765,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0029_fullLGS_trs.sav,325.8191833496094,193.28070068359375
1766,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0030_fullLGS_trs.sav,530.3260498046875,302.21875
1767,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0031_fullLGS_trs.sav,282.36358642578125,145.6851043701172
1768,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0032_fullLGS_trs.sav,327.44854736328125,223.2584228515625
1769,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0033_fullLGS_trs.sav,74.69558715820312,42.54719161987305
1770,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0034_fullLGS_trs.sav,79.55448913574219,49.09381103515625
1771,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0035_fullLGS_trs.sav,1038.846923828125,687.1734008789062
1772,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0036_fullLGS_trs.sav,1250.58642578125,746.19482421875
1773,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0037_fullLGS_trs.sav,499.006103515625,335.430419921875
1774,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0038_fullLGS_trs.sav,284.7868347167969,194.06858825683594
1775,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0039_fullLGS_trs.sav,356.5896301269531,239.95497131347656
1776,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0040_fullLGS_trs.sav,505.8502502441406,273.5873718261719
1777,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0041_fullLGS_trs.sav,371.43255615234375,259.567138671875
1778,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0042_fullLGS_trs.sav,385.6474914550781,239.11953735351562
1779,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0043_fullLGS_trs.sav,323.7498474121094,224.147705078125
1780,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0044_fullLGS_trs.sav,309.50091552734375,191.4970245361328
1781,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0045_fullLGS_trs.sav,326.68951416015625,221.89088439941406
1782,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0046_fullLGS_trs.sav,341.2528381347656,221.30099487304688
1783,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0047_fullLGS_trs.sav,414.96917724609375,249.25180053710938
1784,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0048_fullLGS_trs.sav,267.7106628417969,193.06129455566406
1785,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0049_fullLGS_trs.sav,187.40428161621094,127.70702362060547
1786,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0050_fullLGS_trs.sav,163.62100219726562,102.9407730102539
1787,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0051_fullLGS_trs.sav,178.4951629638672,99.52408599853516
1788,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0052_fullLGS_trs.sav,175.31593322753906,98.65312957763672
1789,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0053_fullLGS_trs.sav,170.41183471679688,87.10809326171875
1790,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0054_fullLGS_trs.sav,479.3716125488281,304.2164001464844
1791,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0055_fullLGS_trs.sav,412.2142639160156,145.4551544189453
1792,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0056_fullLGS_trs.sav,410.0704650878906,102.87633514404297
1793,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0057_fullLGS_trs.sav,405.5018615722656,129.31446838378906
1794,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0058_fullLGS_trs.sav,379.1987609863281,94.01385498046875
1795,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0059_fullLGS_trs.sav,166.3378143310547,70.10270690917969
1796,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0060_fullLGS_trs.sav,155.71368408203125,40.81074523925781
1797,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0061_fullLGS_trs.sav,170.2450408935547,84.37052154541016
1798,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0062_fullLGS_trs.sav,154.8992156982422,67.56718444824219
1799,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0063_fullLGS_trs.sav,149.9147491455078,58.3726692199707
1800,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0064_fullLGS_trs.sav,343.05078125,206.22926330566406
1801,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0065_fullLGS_trs.sav,298.20965576171875,174.05966186523438
1802,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0066_fullLGS_trs.sav,244.16957092285156,156.98974609375
1803,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0067_fullLGS_trs.sav,324.5649719238281,199.9303436279297
1804,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0068_fullLGS_trs.sav,297.6198425292969,192.92147827148438
1805,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0069_fullLGS_trs.sav,284.02325439453125,167.80502319335938
1806,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0070_fullLGS_trs.sav,319.37066650390625,173.42308044433594
1807,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0071_fullLGS_trs.sav,226.74317932128906,134.9280242919922
1808,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0072_fullLGS_trs.sav,277.9242248535156,189.04083251953125
1809,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0073_fullLGS_trs.sav,347.2037658691406,215.3046875
1810,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0074_fullLGS_trs.sav,267.8616943359375,156.5337677001953
1811,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0075_fullLGS_trs.sav,335.84820556640625,191.40814208984375
1812,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0076_fullLGS_trs.sav,395.1621398925781,220.69122314453125
1813,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0077_fullLGS_trs.sav,350.95977783203125,218.01800537109375
1814,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0078_fullLGS_trs.sav,213.6138458251953,90.48854064941406
1815,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0079_fullLGS_trs.sav,246.78465270996094,158.16319274902344
1816,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0080_fullLGS_trs.sav,362.1841735839844,148.06935119628906
1817,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0081_fullLGS_trs.sav,298.7503356933594,106.96585845947266
1818,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0082_fullLGS_trs.sav,745.9557495117188,524.7206420898438
1819,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0083_fullLGS_trs.sav,705.900146484375,423.1074523925781
1820,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_B/n0084_fullLGS_trs.sav,3676.469970703125,2390.648681640625
1821,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0001_fullLGS_trs.sav,159.98939514160156,34.2305793762207
1822,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0002_fullLGS_trs.sav,151.28028869628906,32.206302642822266
1823,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0003_fullLGS_trs.sav,161.14976501464844,52.244293212890625
1824,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0004_fullLGS_trs.sav,151.1374969482422,36.004722595214844
1825,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0005_fullLGS_trs.sav,144.1697540283203,35.41999816894531
1826,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0006_fullLGS_trs.sav,151.166015625,32.830230712890625
1827,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0007_fullLGS_trs.sav,155.6953887939453,34.86284637451172
1828,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0008_fullLGS_trs.sav,162.0015106201172,45.29681396484375
1829,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0009_fullLGS_trs.sav,161.92922973632812,47.18803024291992
1830,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0010_fullLGS_trs.sav,171.58363342285156,45.74617004394531
1831,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0011_fullLGS_trs.sav,173.8908233642578,38.64067459106445
1832,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0012_fullLGS_trs.sav,190.68443298339844,57.18443298339844
1833,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0013_fullLGS_trs.sav,200.61451721191406,51.51227569580078
1834,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0014_fullLGS_trs.sav,208.90814208984375,67.67218017578125
1835,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0015_fullLGS_trs.sav,227.40150451660156,60.71187210083008
1836,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0016_fullLGS_trs.sav,219.62673950195312,48.20386505126953
1837,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0017_fullLGS_trs.sav,209.01707458496094,48.67315673828125
1838,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0018_fullLGS_trs.sav,231.05653381347656,77.10064697265625
1839,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0019_fullLGS_trs.sav,199.11524963378906,47.13166809082031
1840,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0020_fullLGS_trs.sav,178.82867431640625,50.747371673583984
1841,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0021_fullLGS_trs.sav,181.40939331054688,48.55376052856445
1842,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0022_fullLGS_trs.sav,183.1681671142578,48.54600143432617
1843,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0023_fullLGS_trs.sav,161.1581268310547,42.39738845825195
1844,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0024_fullLGS_trs.sav,163.2158966064453,52.02690124511719
1845,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0025_fullLGS_trs.sav,162.29393005371094,45.118560791015625
1846,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0026_fullLGS_trs.sav,168.9597625732422,54.26581954956055
1847,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0027_fullLGS_trs.sav,155.4645233154297,33.59383010864258
1848,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0028_fullLGS_trs.sav,164.53684997558594,42.72929000854492
1849,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0029_fullLGS_trs.sav,169.2681884765625,36.767677307128906
1850,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0030_fullLGS_trs.sav,189.2172393798828,76.50753784179688
1851,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0031_fullLGS_trs.sav,164.38082885742188,36.75590896606445
1852,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0032_fullLGS_trs.sav,170.20901489257812,42.28639602661133
1853,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0033_fullLGS_trs.sav,199.46214294433594,65.69491577148438
1854,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0034_fullLGS_trs.sav,216.4459228515625,56.15217971801758
1855,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0035_fullLGS_trs.sav,185.00787353515625,42.92084884643555
1856,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0036_fullLGS_trs.sav,197.72560119628906,51.19868469238281
1857,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0037_fullLGS_trs.sav,201.46255493164062,53.15623092651367
1858,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0038_fullLGS_trs.sav,208.91473388671875,42.11494064331055
1859,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0039_fullLGS_trs.sav,235.54331970214844,64.30402374267578
1860,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0040_fullLGS_trs.sav,213.93301391601562,42.779781341552734
1861,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0041_fullLGS_trs.sav,230.16592407226562,45.30244064331055
1862,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0042_fullLGS_trs.sav,234.6510009765625,58.13572692871094
1863,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0043_fullLGS_trs.sav,237.13157653808594,59.431400299072266
1864,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0044_fullLGS_trs.sav,235.0843505859375,48.974971771240234
1865,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0045_fullLGS_trs.sav,225.8245086669922,60.99696731567383
1866,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0046_fullLGS_trs.sav,225.82215881347656,47.14529037475586
1867,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0047_fullLGS_trs.sav,268.03228759765625,82.46800231933594
1868,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0048_fullLGS_trs.sav,326.9435119628906,69.37435150146484
1869,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0049_fullLGS_trs.sav,333.1282043457031,76.5766830444336
1870,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0050_fullLGS_trs.sav,325.0568542480469,77.42069244384766
1871,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0051_fullLGS_trs.sav,312.7970886230469,63.2424430847168
1872,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0052_fullLGS_trs.sav,329.1319885253906,70.0816421508789
1873,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0053_fullLGS_trs.sav,309.5018310546875,62.20653533935547
1874,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0054_fullLGS_trs.sav,316.8586730957031,65.66547393798828
1875,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0055_fullLGS_trs.sav,304.046142578125,66.85722351074219
1876,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0056_fullLGS_trs.sav,289.67108154296875,58.237518310546875
1877,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0057_fullLGS_trs.sav,297.79791259765625,63.03166961669922
1878,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0058_fullLGS_trs.sav,267.99615478515625,55.58561325073242
1879,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0059_fullLGS_trs.sav,247.95603942871094,64.96602630615234
1880,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0060_fullLGS_trs.sav,249.19082641601562,53.18509292602539
1881,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0061_fullLGS_trs.sav,268.8102722167969,76.78526306152344
1882,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0062_fullLGS_trs.sav,247.1274871826172,62.567386627197266
1883,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0063_fullLGS_trs.sav,232.83766174316406,63.78801727294922
1884,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0064_fullLGS_trs.sav,212.33763122558594,46.33880615234375
1885,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0065_fullLGS_trs.sav,214.49026489257812,46.50688171386719
1886,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0066_fullLGS_trs.sav,208.44178771972656,60.25700759887695
1887,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0067_fullLGS_trs.sav,197.05259704589844,49.986881256103516
1888,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0068_fullLGS_trs.sav,168.35260009765625,43.511573791503906
1889,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0069_fullLGS_trs.sav,166.2953338623047,36.695220947265625
1890,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0070_fullLGS_trs.sav,185.96063232421875,55.738555908203125
1891,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0071_fullLGS_trs.sav,179.18687438964844,47.29227066040039
1892,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0072_fullLGS_trs.sav,185.1659393310547,60.40420913696289
1893,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0073_fullLGS_trs.sav,187.62286376953125,44.838592529296875
1894,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0074_fullLGS_trs.sav,174.97581481933594,47.204647064208984
1895,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0075_fullLGS_trs.sav,179.16160583496094,41.024871826171875
1896,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0076_fullLGS_trs.sav,173.62232971191406,37.90129852294922
1897,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0077_fullLGS_trs.sav,157.99215698242188,39.960208892822266
1898,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0078_fullLGS_trs.sav,191.5677032470703,77.22980499267578
1899,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0079_fullLGS_trs.sav,185.79554748535156,59.70005416870117
1900,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0080_fullLGS_trs.sav,179.52073669433594,57.44272232055664
1901,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0081_fullLGS_trs.sav,183.31459045410156,47.83141326904297
1902,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0082_fullLGS_trs.sav,186.59530639648438,64.39702606201172
1903,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0083_fullLGS_trs.sav,166.22488403320312,51.69855499267578
1904,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0084_fullLGS_trs.sav,188.5438232421875,91.05115509033203
1905,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0085_fullLGS_trs.sav,165.58474731445312,54.0586051940918
1906,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0086_fullLGS_trs.sav,150.25306701660156,63.24116516113281
1907,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0087_fullLGS_trs.sav,127.81793212890625,33.34837341308594
1908,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0088_fullLGS_trs.sav,120.56167602539062,25.171175003051758
1909,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0089_fullLGS_trs.sav,144.7727508544922,56.959468841552734
1910,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0090_fullLGS_trs.sav,159.92483520507812,76.8974838256836
1911,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0091_fullLGS_trs.sav,170.3463134765625,74.50099182128906
1912,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0092_fullLGS_trs.sav,161.1727752685547,69.70634460449219
1913,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0093_fullLGS_trs.sav,182.1422576904297,60.072383880615234
1914,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0094_fullLGS_trs.sav,166.5690155029297,57.12897872924805
1915,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0095_fullLGS_trs.sav,145.60874938964844,32.286781311035156
1916,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0096_fullLGS_trs.sav,156.71900939941406,61.18030548095703
1917,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0097_fullLGS_trs.sav,146.84573364257812,53.510128021240234
1918,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0098_fullLGS_trs.sav,137.51284790039062,39.40967559814453
1919,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0099_fullLGS_trs.sav,145.7344970703125,42.61159896850586
1920,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0100_fullLGS_trs.sav,142.81475830078125,46.600826263427734
1921,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0101_fullLGS_trs.sav,135.79434204101562,47.33726119995117
1922,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0102_fullLGS_trs.sav,144.68556213378906,75.9383316040039
1923,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0103_fullLGS_trs.sav,154.40391540527344,79.23609924316406
1924,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0104_fullLGS_trs.sav,134.18453979492188,41.95579147338867
1925,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0105_fullLGS_trs.sav,779.8037109375,1039.469970703125
1926,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0106_fullLGS_trs.sav,139.26962280273438,36.8154411315918
1927,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0107_fullLGS_trs.sav,153.1592559814453,52.102210998535156
1928,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0108_fullLGS_trs.sav,124.0783462524414,27.537439346313477
1929,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0109_fullLGS_trs.sav,146.35189819335938,55.064544677734375
1930,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0110_fullLGS_trs.sav,152.86114501953125,63.374629974365234
1931,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0111_fullLGS_trs.sav,158.6767578125,81.74223327636719
1932,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0112_fullLGS_trs.sav,143.6085205078125,52.97300720214844
1933,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0113_fullLGS_trs.sav,136.94691467285156,29.856657028198242
1934,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0114_fullLGS_trs.sav,142.56594848632812,45.08386993408203
1935,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0115_fullLGS_trs.sav,155.75242614746094,74.88909912109375
1936,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0116_fullLGS_trs.sav,130.11602783203125,61.63534164428711
1937,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0117_fullLGS_trs.sav,135.98463439941406,63.270511627197266
1938,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0118_fullLGS_trs.sav,129.49307250976562,52.32061767578125
1939,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0119_fullLGS_trs.sav,170.29457092285156,97.0690689086914
1940,0.0,/g/lu/data/keck_telemetry/20150331/sdata902/nirc9/2015mar31_C/n0120_fullLGS_trs.sav,126.48076629638672,29.44041633605957
