mass,mjd
0.38,57242.58863425926
0.33,57242.58969907407
0.24,57242.59076388889
0.35,57242.59181712963
0.67,57242.592881944445
0.41,57242.59394675926
0.37,57242.59501157407
0.45,57242.59607638889
0.63,57242.59712962963
0.45,57242.59819444444
0.64,57242.59925925926
0.56,57242.600335648145
0.48,57242.60140046296
0.36,57242.60246527778
0.37,57242.603530092594
0.31,57242.604583333334
0.26,57242.60564814815
0.08,57242.60671296297
0.24,57242.607777777775
0.35,57242.60884259259
0.25,57242.60989583333
0.12,57242.610972222225
0.11,57242.61206018519
