mass,mjd
0.19,57525.4546412037
0.3,57525.45569444444
0.16,57525.45673611111
0.38,57525.45780092593
0.13,57525.458865740744
0.19,57525.45991898148
0.31,57525.460960648146
0.53,57525.462013888886
0.27,57525.46306712963
0.18,57525.46412037037
0.16,57525.46517361111
0.35,57525.46729166667
0.27,57525.468356481484
0.43,57525.469409722224
0.1,57525.47258101852
0.16,57525.47363425926
0.24,57525.47467592593
0.22,57525.47574074074
0.28,57525.476793981485
0.38,57525.47783564815
0.26,57525.47888888889
0.23,57525.47994212963
0.17,57525.48100694444
0.3,57525.48204861111
0.29,57525.48311342593
0.31,57525.48416666667
0.22,57525.48520833333
0.28,57525.48732638889
0.29,57525.488391203704
0.31,57525.48944444444
0.23,57525.49048611111
0.28,57525.49153935185
0.37,57525.49260416667
0.22,57525.49364583333
0.22,57525.49471064815
0.37,57525.49576388889
0.3,57525.49681712963
0.3,57525.49787037037
0.26,57525.498935185184
0.15,57525.49998842592
0.22,57525.50105324074
0.27,57525.502118055556
0.3,57525.50318287037
0.39,57525.504224537035
0.29,57525.50530092593
0.28,57525.50636574074
0.28,57525.50740740741
0.17,57525.508472222224
0.3,57525.50952546296
0.2,57525.51164351852
0.2,57525.51269675926
0.12,57525.513761574075
0.15,57525.51798611111
0.28,57525.51903935185
0.28,57525.520104166666
0.22,57525.5222337963
0.14,57525.52329861111
0.16,57525.524351851855
0.25,57525.52542824074
0.27,57525.52648148148
0.56,57525.527546296296
0.23,57525.52861111111
0.08,57525.52967592593
0.3,57525.53071759259
0.29,57525.53178240741
0.43,57525.53283564815
0.16,57525.53388888889
0.24,57525.534953703704
0.24,57525.53601851852
0.31,57525.53707175926
0.28,57525.538136574076
0.43,57525.53920138889
0.37,57525.5402662037
0.29,57525.541400462964
0.39,57525.54350694444
0.42,57525.54457175926
0.3,57525.545625
0.34,57525.546689814815
0.27,57525.54773148148
0.33,57525.548784722225
0.54,57525.549849537034
0.51,57525.55090277778
0.38,57525.55451388889
0.36,57525.5555787037
0.3,57525.57094907408
0.3,57525.57201388889
0.29,57525.57414351852
0.31,57525.57519675926
0.38,57525.576261574075
0.38,57525.57732638889
0.38,57525.57837962963
0.3,57525.57944444445
0.33,57525.58052083333
0.4,57525.58157407407
0.32,57525.58263888889
0.4,57525.583703703705
0.35,57525.58476851852
0.33,57525.58584490741
0.36,57525.58813657407
0.37,57525.589212962965
0.45,57525.591365740744
0.42,57525.59255787037
0.31,57525.593622685185
0.21,57525.5946875
0.2,57525.59576388889
0.21,57525.5968287037
0.21,57525.59789351852
0.21,57525.598958333336
0.22,57525.600023148145
