mass,mjd
0.5,57511.43195601852
0.29,57511.433020833334
0.24,57511.43407407407
0.33,57511.435115740744
0.46,57511.43615740741
0.67,57511.437210648146
0.65,57511.438263888886
0.52,57511.43931712963
0.4,57511.44037037037
0.48,57511.44142361111
0.43,57511.44247685185
0.61,57511.44353009259
0.59,57511.44458333333
0.59,57511.44563657408
0.68,57511.44668981482
0.59,57511.44773148148
0.73,57511.44878472222
0.69,57511.449849537035
0.46,57511.450891203705
0.81,57511.451944444445
0.65,57511.452997685185
0.81,57511.4540625
0.48,57511.45511574074
0.6,57511.45616898148
0.44,57511.45722222222
0.3,57511.45827546297
0.21,57511.459340277775
0.26,57511.460393518515
0.16,57511.46144675926
0.18,57511.4625
0.18,57511.46355324074
0.11,57511.46461805556
0.11,57511.4656712963
0.13,57511.467777777776
0.14,57511.468819444446
0.17,57511.469872685186
0.16,57511.470925925925
0.1,57511.47199074074
0.15,57511.47408564815
0.17,57511.47513888889
0.2,57511.47620370371
0.13,57511.47725694445
0.17,57511.478310185186
0.2,57511.479363425926
0.2,57511.48042824074
0.18,57511.48253472222
0.19,57511.48579861111
0.25,57511.48684027778
0.23,57511.487905092596
0.14,57511.488969907405
0.21,57511.490011574075
0.12,57511.49107638889
0.18,57511.49212962963
0.17,57511.49319444445
0.19,57511.49423611111
0.06,57511.496342592596
0.24,57511.497407407405
0.09,57511.49847222222
0.3,57511.49952546296
0.41,57511.5005787037
0.44,57511.50164351852
0.23,57511.50269675926
0.24,57511.50375
0.37,57511.50481481481
0.26,57511.50586805555
0.32,57511.5069212963
0.2,57511.50797453704
0.24,57511.509039351855
0.24,57511.510104166664
0.18,57511.511145833334
0.17,57511.51221064815
0.17,57511.51327546296
0.25,57511.51855324074
0.06,57511.52280092592
0.12,57511.527037037034
0.23,57511.529178240744
0.06,57511.53023148148
0.25,57511.5312962963
0.19,57511.53233796296
0.27,57511.53340277778
0.09,57511.534467592595
0.11,57511.53658564815
0.14,57511.53975694445
0.06,57511.540821759256
0.26,57511.54295138889
0.09,57511.545069444444
0.06,57511.54613425926
0.15,57511.54719907408
0.26,57511.548263888886
0.12,57511.55144675926
0.21,57511.5546412037
0.22,57511.55887731481
0.23,57511.561006944445
0.19,57511.562060185184
0.15,57511.563125
0.1,57511.56418981482
0.26,57511.565254629626
0.24,57511.56631944444
0.27,57511.56738425926
0.42,57511.5684375
0.22,57511.569502314815
0.34,57511.57056712963
0.2,57511.57163194445
0.24,57511.57302083333
0.26,57511.57408564815
0.17,57511.57726851852
0.2,57511.580462962964
0.21,57511.58152777778
0.11,57511.584710648145
0.14,57511.586875
0.15,57511.58907407407
0.28,57511.59012731481
0.1,57511.591203703705
0.12,57511.59226851852
0.15,57511.59438657408
0.16,57511.59652777778
0.13,57511.60256944445
0.23,57511.60362268519
0.24,57511.60469907407
0.26,57511.60576388889
