mass,mjd
0.25,57524.57699074074
0.4,57524.578055555554
0.28,57524.57912037037
0.29,57524.58017361111
0.32,57524.581238425926
0.27,57524.58232638889
1.62,57524.58336805556
0.4,57524.584444444445
1.74,57524.58550925926
0.59,57524.58658564815
0.53,57524.58767361111
0.39,57524.588738425926
0.42,57524.58980324074
0.44,57524.590995370374
0.45,57524.59206018518
0.62,57524.593125
0.49,57524.594189814816
0.93,57524.59525462963
0.4,57524.59631944444
0.54,57524.5984375
1.79,57524.60056712963
