mass,mjd
0.08,56796.506631944445
0.16,56796.50770833333
0.07,56796.50879629629
0.17,56796.50987268519
0.21,56796.51096064815
0.13,56796.513125
0.24,56796.51421296296
0.22,56796.5153125
0.19,56796.516388888886
0.18,56796.517476851855
0.12,56796.51856481482
0.33,56796.51966435185
0.18,56796.52075231481
0.29,56796.521828703706
0.29,56796.524039351854
0.17,56796.527291666665
0.17,56796.52837962963
0.18,56796.53603009259
0.06,56796.537453703706
0.09,56796.539618055554
0.11,56796.54070601852
0.09,56796.54179398148
0.12,56796.54288194444
0.12,56796.55268518518
0.2,56796.55751157407
0.3,56796.55861111111
0.27,56796.559699074074
0.23,56796.56078703704
0.27,56796.56296296296
0.25,56796.56407407407
0.21,56796.56773148148
0.23,56796.56990740741
0.24,56796.57099537037
0.32,56796.57209490741
0.26,56796.574282407404
0.32,56796.575370370374
0.34,56796.576469907406
0.34,56796.577569444446
0.25,56796.579780092594
0.17,56796.58086805556
0.31,56796.58305555556
0.34,56796.58305555556
0.34,56796.58415509259
0.23,56796.58528935185
0.17,56796.586550925924
0.17,56796.587696759256
0.17,56796.59025462963
0.22,56796.59134259259
0.19,56796.59243055555
0.18,56796.593518518515
0.17,56796.59462962963
0.19,56796.59570601852
0.22,56796.59679398148
0.34,56796.59787037037
0.3,56796.598969907405
0.26,56796.60008101852
