mass,mjd
0.2,56789.449907407405
0.18,56789.4509837963
0.25,56789.452048611114
0.26,56789.453125
0.44,56789.45527777778
0.49,56789.45636574074
0.46,56789.45741898148
0.37,56789.458506944444
0.32,56789.462743055556
0.43,56789.46381944444
0.4,56789.46488425926
0.38,56789.46596064815
0.32,56789.46702546296
0.31,56789.46811342592
0.42,56789.46917824074
0.46,56789.47025462963
0.35,56789.47130787037
0.38,56789.472395833334
0.4,56789.47347222222
0.42,56789.47453703704
0.27,56789.475625
0.33,56789.476689814815
0.38,56789.4777662037
0.26,56789.478842592594
0.31,56789.47991898148
0.37,56789.48099537037
0.21,56789.48207175926
0.33,56789.483148148145
0.39,56789.48421296296
0.23,56789.48527777778
0.16,56789.48633101852
0.26,56789.48741898148
0.34,56789.48849537037
0.33,56789.48956018518
0.26,56789.490648148145
0.23,56789.49172453704
0.28,56789.492789351854
0.32,56789.49387731482
0.26,56789.4949537037
0.25,56789.496041666665
0.36,56789.49710648148
0.38,56789.49818287037
0.1,56789.49925925926
0.1,56789.50033564815
0.06,56789.50141203704
0.16,56789.502488425926
0.13,56789.505740740744
0.16,56789.50680555555
0.08,56789.507881944446
0.15,56789.50929398148
0.13,56789.51143518519
0.19,56789.512511574074
0.21,56789.51358796296
0.19,56789.51571759259
0.19,56789.517858796295
0.13,56789.52
0.11,56789.521053240744
0.14,56789.522141203706
0.07,56789.52642361111
0.1,56789.5275
0.13,56789.53184027778
0.15,56789.532905092594
0.21,56789.53396990741
0.14,56789.535046296296
0.17,56789.53612268518
0.14,56789.5372337963
0.21,56789.538310185184
0.13,56789.542974537035
0.23,56789.5440625
0.1,56789.54943287037
0.2,56789.55050925926
0.14,56789.55158564815
0.09,56789.55266203704
0.12,56789.55373842592
0.19,56789.55482638889
0.21,56789.55590277778
0.17,56789.55920138889
0.21,56789.56135416667
0.28,56789.56353009259
0.42,56789.56460648148
0.27,56789.56568287037
0.24,56789.566770833335
0.34,56789.56895833334
0.22,56789.57003472222
0.17,56789.57219907407
0.15,56789.577060185184
0.21,56789.578148148146
0.3,56789.579247685186
0.27,56789.5803125
0.3,56789.581400462965
0.3,56789.58247685185
0.27,56789.58356481481
0.28,56789.584652777776
0.26,56789.58579861111
0.34,56789.58802083333
0.33,56789.58950231481
0.38,56789.59059027778
0.35,56789.59423611111
0.35,56789.59533564815
0.27,56789.59638888889
0.3,56789.597453703704
0.2,56789.59853009259
0.21,56789.59962962963
0.17,56789.60070601852
0.18,56789.60184027778
