mass,mjd
0.23,56797.37012731482
0.28,56797.37118055556
0.36,56797.37226851852
0.37,56797.373344907406
0.3,56797.3744212963
0.24,56797.37548611111
0.19,56797.37657407407
0.2,56797.37766203703
0.23,56797.37980324074
0.31,56797.38086805555
0.27,56797.38193287037
0.29,56797.382997685185
0.22,56797.38407407407
0.22,56797.385150462964
0.21,56797.38623842593
0.25,56797.387291666666
0.29,56797.388391203705
0.28,56797.38946759259
0.27,56797.390543981484
0.28,56797.39162037037
0.16,56797.39270833333
0.28,56797.39378472222
0.3,56797.39487268519
0.24,56797.39592592593
0.26,56797.397002314814
0.25,56797.39810185185
0.22,56797.39915509259
0.27,56797.40023148148
0.27,56797.40130787037
0.44,56797.40346064815
0.38,56797.40452546296
0.31,56797.405590277776
0.22,56797.40666666667
0.32,56797.40775462963
0.33,56797.40883101852
0.27,56797.40991898148
0.28,56797.4109837963
0.23,56797.413136574076
0.25,56797.41421296296
0.26,56797.415300925924
0.25,56797.416400462964
0.46,56797.41855324074
0.38,56797.419641203705
0.3,56797.42071759259
0.34,56797.42177083333
0.38,56797.42287037037
0.31,56797.42287037037
0.31,56797.423946759256
0.38,56797.42502314815
0.58,56797.42618055556
0.4,56797.427256944444
0.36,56797.42833333334
0.44,56797.4294212963
0.41,56797.43048611111
0.54,56797.4315625
0.68,56797.432650462964
0.84,56797.43373842593
0.69,56797.43481481481
0.7,56797.435902777775
0.6,56797.43697916667
0.5,56797.44024305556
0.38,56797.44133101852
0.2,56797.4434837963
0.36,56797.44457175926
0.42,56797.44565972222
0.38,56797.44673611111
0.37,56797.4478125
0.37,56797.44888888889
0.37,56797.45033564815
0.41,56797.452511574076
0.46,56797.45358796296
0.39,56797.4546875
0.45,56797.45686342593
0.34,56797.45793981481
0.18,56797.459027777775
0.34,56797.46010416667
0.35,56797.46119212963
0.22,56797.46225694445
0.49,56797.46335648148
0.6,56797.46440972222
0.61,56797.46550925926
0.44,56797.46658564815
0.44,56797.467673611114
0.4,56797.46876157408
0.34,56797.46990740741
0.31,56797.47099537037
0.24,56797.47207175926
0.21,56797.47315972222
0.23,56797.47425925926
0.23,56797.475324074076
0.22,56797.47641203704
0.07,56797.4775
0.12,56797.47858796296
0.11,56797.479675925926
0.25,56797.48076388889
0.26,56797.481840277775
0.35,56797.48292824074
0.34,56797.48401620371
0.36,56797.48510416667
0.4,56797.48619212963
0.32,56797.487280092595
0.32,56797.48837962963
0.23,56797.48947916667
0.23,56797.49055555555
0.18,56797.49488425926
0.33,56797.495983796296
0.46,56797.49706018518
0.5,56797.498148148145
0.28,56797.49922453704
0.18,56797.50032407408
0.09,56797.50252314815
0.2,56797.503599537034
0.35,56797.504699074074
0.37,56797.50577546296
0.12,56797.50686342592
0.17,56797.50795138889
0.29,56797.509050925924
0.37,56797.510150462964
0.34,56797.51122685185
0.35,56797.51231481481
0.46,56797.513402777775
0.3,56797.51449074074
0.27,56797.515601851854
0.18,56797.517800925925
0.28,56797.51887731482
0.14,56797.51996527778
0.25,56797.522152777776
0.26,56797.52324074074
0.33,56797.5243287037
0.24,56797.52542824074
0.09,56797.527604166666
0.23,56797.528703703705
0.33,56797.52978009259
0.21,56797.53086805555
0.08,56797.53196759259
0.19,56797.533055555556
0.17,56797.53633101852
0.18,56797.53741898148
0.51,56797.538518518515
0.09,56797.539618055554
0.17,56797.54070601852
0.23,56797.54288194444
0.16,56797.545069444444
0.13,56797.54618055555
0.42,56797.549467592595
0.31,56797.55055555556
0.43,56797.55165509259
0.31,56797.555451388886
0.39,56797.55761574074
0.38,56797.55871527778
0.33,56797.55981481481
0.33,56797.560902777775
0.36,56797.56202546296
0.36,56797.56309027778
0.48,56797.56418981482
0.49,56797.565300925926
0.5,56797.566400462965
0.4,56797.5675
0.51,56797.56859953704
0.34,56797.57079861111
0.32,56797.57189814815
0.4,56797.57409722222
0.41,56797.575208333335
0.32,56797.57628472222
0.3,56797.57738425926
0.35,56797.57848379629
0.43,56797.57958333333
0.47,56797.58069444444
0.44,56797.58179398148
0.58,56797.58289351852
0.46,56797.58399305555
0.3,56797.58524305555
0.59,56797.587847222225
0.27,56797.589166666665
0.28,56797.590532407405
0.33,56797.59165509259
0.42,56797.59275462963
0.4,56797.593831018516
0.39,56797.594930555555
0.47,56797.5971412037
0.42,56797.59824074074
0.27,56797.599328703705
