mass,mjd
0.13,56409.42104166667
0.11,56409.42209490741
0.13,56409.42314814815
0.09,56409.42420138889
0.06,56409.42523148148
0.06,56409.4262962963
0.17,56409.428773148145
0.11,56409.42984953704
0.16,56409.43090277778
0.23,56409.43195601852
0.29,56409.43300925926
0.35,56409.4340625
0.32,56409.43510416667
0.28,56409.43734953704
0.26,56409.438414351855
0.23,56409.43949074074
0.19,56409.44054398148
0.1,56409.44159722222
0.1,56409.442662037036
0.09,56409.44369212963
0.08,56409.444756944446
0.11,56409.445810185185
0.14,56409.446851851855
0.1,56409.44805555556
0.12,56409.44912037037
0.14,56409.45122685185
0.17,56409.45228009259
0.15,56409.45332175926
0.14,56409.454375
0.14,56409.45542824074
0.08,56409.45657407407
0.12,56409.45762731481
0.07,56409.45868055556
0.06,56409.4597337963
0.06,56409.46296296296
0.11,56409.46508101852
0.13,56409.4671875
0.18,56409.46824074074
0.16,56409.46927083333
0.16,56409.47033564815
0.19,56409.471400462964
0.16,56409.472453703704
0.14,56409.47351851852
0.16,56409.47493055555
0.12,56409.47597222222
0.14,56409.47703703704
0.11,56409.47809027778
0.2,56409.47914351852
0.22,56409.480208333334
0.24,56409.481261574074
0.19,56409.48231481481
0.17,56409.48351851852
0.21,56409.48457175926
0.2,56409.485625
0.19,56409.48667824074
0.31,56409.48880787037
0.36,56409.48987268518
0.28,56409.49092592593
0.27,56409.49199074074
0.22,56409.49304398148
0.2,56409.494108796294
0.27,56409.495162037034
0.25,56409.49626157407
0.22,56409.49732638889
0.21,56409.49837962963
0.2,56409.499444444446
0.13,56409.503900462965
0.22,56409.50601851852
0.13,56409.50707175926
0.24,56409.50814814815
0.15,56409.50921296296
0.17,56409.5102662037
0.09,56409.514502314814
0.08,56409.51766203704
0.12,56409.520833333336
0.07,56409.53459490741
0.16,56409.5356712963
0.14,56409.54311342593
0.15,56409.54733796296
0.17,56409.56212962963
0.11,56409.56318287037
0.07,56409.564247685186
0.11,56409.56637731481
0.18,56409.5718287037
0.29,56409.57288194444
0.26,56409.57539351852
0.39,56409.57645833334
0.3,56409.5775462963
0.3,56409.57861111111
0.17,56409.579664351855
0.26,56409.580729166664
0.25,56409.58179398148
0.14,56409.58391203704
0.18,56409.58497685185
0.11,56409.58725694445
0.53,56409.589375
0.44,56409.59043981481
0.45,56409.59150462963
0.38,56409.59255787037
0.19,56409.59363425926
0.27,56409.5946875
0.14,56409.59575231482
0.13,56409.59688657407
0.11,56409.59795138889
0.28,56409.599016203705
0.18,56409.60009259259
0.49,56409.60327546296
0.61,56409.60435185185
0.55,56409.60554398148
0.3,56409.60917824074
